spatial id,temporal id,Target (normal),Normal target,occurrence t-9,occurrence t-8,occurrence t-7,occurrence t-6,occurrence t-5,occurrence t-4,occurrence t-3,occurrence t-2,occurrence t-1,occurrence t
3,441,0.0,0.0,0,0,0,0,1,1,1,1,0,0
3,442,0.0,0.0,0,0,0,1,1,1,1,0,0,0
3,443,1.0,1.0,0,0,1,1,1,1,0,0,0,1
3,444,1.0,1.0,0,1,1,1,1,0,0,0,1,1
3,445,0.0,0.0,1,1,1,1,0,0,0,1,1,0
3,446,1.0,1.0,1,1,1,0,0,0,1,1,0,0
3,447,1.0,1.0,1,1,0,0,0,1,1,0,0,0
3,448,0.0,0.0,1,0,0,0,1,1,0,0,0,1
3,449,1.0,1.0,0,0,0,1,1,0,0,0,1,1
3,450,0.0,0.0,0,0,1,1,0,0,0,1,1,0
3,451,1.0,1.0,0,1,1,0,0,0,1,1,0,1
3,452,0.0,0.0,1,1,0,0,0,1,1,0,1,1
3,453,0.0,0.0,1,0,0,0,1,1,0,1,1,0
3,454,0.0,0.0,0,0,0,1,1,0,1,1,0,1
3,455,1.0,1.0,0,0,1,1,0,1,1,0,1,0
3,456,1.0,1.0,0,1,1,0,1,1,0,1,0,1
3,457,1.0,1.0,1,1,0,1,1,0,1,0,1,0
3,458,1.0,1.0,1,0,1,1,0,1,0,1,0,0
3,459,0.0,0.0,0,1,1,0,1,0,1,0,0,0
3,460,1.0,1.0,1,1,0,1,0,1,0,0,0,1
3,461,0.0,0.0,1,0,1,0,1,0,0,0,1,1
3,462,1.0,1.0,0,1,0,1,0,0,0,1,1,1
3,463,0.0,0.0,1,0,1,0,0,0,1,1,1,1
3,464,1.0,1.0,0,1,0,0,0,1,1,1,1,0
3,465,1.0,1.0,1,0,0,0,1,1,1,1,0,1
3,466,1.0,1.0,0,0,0,1,1,1,1,0,1,0
3,467,0.0,0.0,0,0,1,1,1,1,0,1,0,1
3,468,1.0,1.0,0,1,1,1,1,0,1,0,1,0
3,469,0.0,0.0,1,1,1,1,0,1,0,1,0,1
3,470,0.0,0.0,1,1,1,0,1,0,1,0,1,1
3,471,1.0,1.0,1,1,0,1,0,1,0,1,1,1
3,472,0.0,0.0,1,0,1,0,1,0,1,1,1,0
3,473,0.0,0.0,0,1,0,1,0,1,1,1,0,1
3,474,1.0,1.0,1,0,1,0,1,1,1,0,1,0
3,475,1.0,1.0,0,1,0,1,1,1,0,1,0,0
3,476,0.0,0.0,1,0,1,1,1,0,1,0,0,1
3,477,0.0,0.0,0,1,1,1,0,1,0,0,1,0
3,478,0.0,0.0,1,1,1,0,1,0,0,1,0,0
3,479,0.0,0.0,1,1,0,1,0,0,1,0,0,1
3,480,1.0,1.0,1,0,1,0,0,1,0,0,1,1
3,481,1.0,1.0,0,1,0,0,1,0,0,1,1,0
3,482,0.0,0.0,1,0,0,1,0,0,1,1,0,0
3,483,1.0,1.0,0,0,1,0,0,1,1,0,0,0
3,484,0.0,0.0,0,1,0,0,1,1,0,0,0,0
3,485,0.0,0.0,1,0,0,1,1,0,0,0,0,1
3,486,1.0,1.0,0,0,1,1,0,0,0,0,1,1
3,487,0.0,0.0,0,1,1,0,0,0,0,1,1,0
3,488,1.0,1.0,1,1,0,0,0,0,1,1,0,1
3,489,1.0,1.0,1,0,0,0,0,1,1,0,1,0
3,490,0.0,0.0,0,0,0,0,1,1,0,1,0,0
3,491,0.0,0.0,0,0,0,1,1,0,1,0,0,1
3,492,0.0,0.0,0,0,1,1,0,1,0,0,1,0
3,493,1.0,1.0,0,1,1,0,1,0,0,1,0,1
3,494,0.0,0.0,1,1,0,1,0,0,1,0,1,1
3,495,0.0,0.0,1,0,1,0,0,1,0,1,1,0
3,496,1.0,1.0,0,1,0,0,1,0,1,1,0,0
3,497,0.0,0.0,1,0,0,1,0,1,1,0,0,0
3,498,0.0,0.0,0,0,1,0,1,1,0,0,0,1
3,499,1.0,1.0,0,1,0,1,1,0,0,0,1,0
3,500,0.0,0.0,1,0,1,1,0,0,0,1,0,0
3,501,1.0,1.0,0,1,1,0,0,0,1,0,0,1
3,502,1.0,1.0,1,1,0,0,0,1,0,0,1,0
3,503,0.0,0.0,1,0,0,0,1,0,0,1,0,0
3,504,0.0,0.0,0,0,0,1,0,0,1,0,0,1
3,505,0.0,0.0,0,0,1,0,0,1,0,0,1,0
3,506,0.0,0.0,0,1,0,0,1,0,0,1,0,1
3,507,0.0,0.0,1,0,0,1,0,0,1,0,1,1
3,508,0.0,0.0,0,0,1,0,0,1,0,1,1,0
3,509,0.0,0.0,0,1,0,0,1,0,1,1,0,0
3,510,0.0,0.0,1,0,0,1,0,1,1,0,0,0
3,511,0.0,0.0,0,0,1,0,1,1,0,0,0,0
3,512,1.0,1.0,0,1,0,1,1,0,0,0,0,0
3,513,1.0,1.0,1,0,1,1,0,0,0,0,0,0
3,514,0.0,0.0,0,1,1,0,0,0,0,0,0,0
3,515,1.0,1.0,1,1,0,0,0,0,0,0,0,0
3,516,1.0,1.0,1,0,0,0,0,0,0,0,0,0
3,517,0.0,0.0,0,0,0,0,0,0,0,0,0,1
3,518,0.0,0.0,0,0,0,0,0,0,0,0,1,1
3,519,1.0,1.0,0,0,0,0,0,0,0,1,1,0
3,520,1.0,1.0,0,0,0,0,0,0,1,1,0,1
3,521,1.0,1.0,0,0,0,0,0,1,1,0,1,1
3,522,0.0,0.0,0,0,0,0,1,1,0,1,1,0
3,523,0.0,0.0,0,0,0,1,1,0,1,1,0,0
3,524,1.0,1.0,0,0,1,1,0,1,1,0,0,1
3,525,0.0,0.0,0,1,1,0,1,1,0,0,1,1
3,526,0.0,0.0,1,1,0,1,1,0,0,1,1,1
3,527,0.0,0.0,1,0,1,1,0,0,1,1,1,0
3,528,1.0,1.0,0,1,1,0,0,1,1,1,0,0
3,529,0.0,0.0,1,1,0,0,1,1,1,0,0,1
3,530,1.0,1.0,1,0,0,1,1,1,0,0,1,0
3,531,1.0,1.0,0,0,1,1,1,0,0,1,0,0
3,532,1.0,1.0,0,1,1,1,0,0,1,0,0,0
3,533,0.0,0.0,1,1,1,0,0,1,0,0,0,1
3,534,0.0,0.0,1,1,0,0,1,0,0,0,1,0
3,535,1.0,1.0,1,0,0,1,0,0,0,1,0,1
3,536,0.0,0.0,0,0,1,0,0,0,1,0,1,1
3,537,0.0,0.0,0,1,0,0,0,1,0,1,1,1
3,538,0.0,0.0,1,0,0,0,1,0,1,1,1,0
3,539,0.0,0.0,0,0,0,1,0,1,1,1,0,0
3,540,0.0,0.0,0,0,1,0,1,1,1,0,0,1
3,541,1.0,1.0,0,1,0,1,1,1,0,0,1,0
3,542,0.0,0.0,1,0,1,1,1,0,0,1,0,0
3,543,0.0,0.0,0,1,1,1,0,0,1,0,0,0
3,544,1.0,1.0,1,1,1,0,0,1,0,0,0,0
3,545,1.0,1.0,1,1,0,0,1,0,0,0,0,0
3,546,1.0,1.0,1,0,0,1,0,0,0,0,0,1
3,547,1.0,1.0,0,0,1,0,0,0,0,0,1,0
3,548,1.0,1.0,0,1,0,0,0,0,0,1,0,0
3,549,1.0,1.0,1,0,0,0,0,0,1,0,0,1
3,550,0.0,0.0,0,0,0,0,0,1,0,0,1,1
3,551,1.0,1.0,0,0,0,0,1,0,0,1,1,1
3,552,0.0,0.0,0,0,0,1,0,0,1,1,1,1
3,553,1.0,1.0,0,0,1,0,0,1,1,1,1,1
3,554,1.0,1.0,0,1,0,0,1,1,1,1,1,1
3,555,0.0,0.0,1,0,0,1,1,1,1,1,1,0
3,556,1.0,1.0,0,0,1,1,1,1,1,1,0,1
3,557,1.0,1.0,0,1,1,1,1,1,1,0,1,0
3,558,1.0,1.0,1,1,1,1,1,1,0,1,0,1
3,559,0.0,0.0,1,1,1,1,1,0,1,0,1,1
3,560,1.0,1.0,1,1,1,1,0,1,0,1,1,0
3,561,0.0,0.0,1,1,1,0,1,0,1,1,0,1
3,562,1.0,1.0,1,1,0,1,0,1,1,0,1,1
3,563,0.0,0.0,1,0,1,0,1,1,0,1,1,1
3,564,1.0,1.0,0,1,0,1,1,0,1,1,1,0
3,565,0.0,0.0,1,0,1,1,0,1,1,1,0,1
3,566,0.0,0.0,0,1,1,0,1,1,1,0,1,0
3,567,0.0,0.0,1,1,0,1,1,1,0,1,0,1
3,568,1.0,1.0,1,0,1,1,1,0,1,0,1,0
3,569,0.0,0.0,0,1,1,1,0,1,0,1,0,1
3,570,1.0,1.0,1,1,1,0,1,0,1,0,1,0
3,571,0.0,0.0,1,1,0,1,0,1,0,1,0,0
3,572,0.0,0.0,1,0,1,0,1,0,1,0,0,0
3,573,0.0,0.0,0,1,0,1,0,1,0,0,0,1
3,574,1.0,1.0,1,0,1,0,1,0,0,0,1,0
3,575,1.0,1.0,0,1,0,1,0,0,0,1,0,1
3,576,0.0,0.0,1,0,1,0,0,0,1,0,1,0
3,577,0.0,0.0,0,1,0,0,0,1,0,1,0,0
3,578,1.0,1.0,1,0,0,0,1,0,1,0,0,0
3,579,1.0,1.0,0,0,0,1,0,1,0,0,0,1
3,580,1.0,1.0,0,0,1,0,1,0,0,0,1,1
3,581,1.0,1.0,0,1,0,1,0,0,0,1,1,0
3,582,1.0,1.0,1,0,1,0,0,0,1,1,0,0
3,583,1.0,1.0,0,1,0,0,0,1,1,0,0,1
3,584,1.0,1.0,1,0,0,0,1,1,0,0,1,1
3,585,1.0,1.0,0,0,0,1,1,0,0,1,1,1
3,586,1.0,1.0,0,0,1,1,0,0,1,1,1,1
3,587,1.0,1.0,0,1,1,0,0,1,1,1,1,1
3,588,1.0,1.0,1,1,0,0,1,1,1,1,1,1
3,589,0.0,0.0,1,0,0,1,1,1,1,1,1,1
3,590,0.0,0.0,0,0,1,1,1,1,1,1,1,1
3,591,1.0,1.0,0,1,1,1,1,1,1,1,1,1
3,592,1.0,1.0,1,1,1,1,1,1,1,1,1,1
3,593,0.0,0.0,1,1,1,1,1,1,1,1,1,1
3,594,0.0,0.0,1,1,1,1,1,1,1,1,1,0
3,595,1.0,1.0,1,1,1,1,1,1,1,1,0,0
3,596,0.0,0.0,1,1,1,1,1,1,1,0,0,1
3,597,1.0,1.0,1,1,1,1,1,1,0,0,1,1
3,598,1.0,1.0,1,1,1,1,1,0,0,1,1,0
3,599,0.0,0.0,1,1,1,1,0,0,1,1,0,0
3,600,1.0,1.0,1,1,1,0,0,1,1,0,0,1
3,601,1.0,1.0,1,1,0,0,1,1,0,0,1,0
3,602,0.0,0.0,1,0,0,1,1,0,0,1,0,1
3,603,0.0,0.0,0,0,1,1,0,0,1,0,1,1
3,604,1.0,1.0,0,1,1,0,0,1,0,1,1,0
3,605,1.0,1.0,1,1,0,0,1,0,1,1,0,1
3,606,1.0,1.0,1,0,0,1,0,1,1,0,1,1
3,607,0.0,0.0,0,0,1,0,1,1,0,1,1,0
3,608,0.0,0.0,0,1,0,1,1,0,1,1,0,0
3,609,1.0,1.0,1,0,1,1,0,1,1,0,0,1
3,610,1.0,1.0,0,1,1,0,1,1,0,0,1,1
3,611,0.0,0.0,1,1,0,1,1,0,0,1,1,1
3,612,0.0,0.0,1,0,1,1,0,0,1,1,1,0
3,613,0.0,0.0,0,1,1,0,0,1,1,1,0,0
3,614,1.0,1.0,1,1,0,0,1,1,1,0,0,1
3,615,0.0,0.0,1,0,0,1,1,1,0,0,1,1
3,616,1.0,1.0,0,0,1,1,1,0,0,1,1,0
3,617,1.0,1.0,0,1,1,1,0,0,1,1,0,0
3,618,0.0,0.0,1,1,1,0,0,1,1,0,0,0
3,619,1.0,1.0,1,1,0,0,1,1,0,0,0,1
3,620,1.0,1.0,1,0,0,1,1,0,0,0,1,0
3,621,1.0,1.0,0,0,1,1,0,0,0,1,0,1
3,622,1.0,1.0,0,1,1,0,0,0,1,0,1,1
3,623,0.0,0.0,1,1,0,0,0,1,0,1,1,0
3,624,0.0,0.0,1,0,0,0,1,0,1,1,0,1
3,625,0.0,0.0,0,0,0,1,0,1,1,0,1,1
3,626,1.0,1.0,0,0,1,0,1,1,0,1,1,1
3,627,1.0,1.0,0,1,0,1,1,0,1,1,1,1
3,628,1.0,1.0,1,0,1,1,0,1,1,1,1,0
3,629,0.0,0.0,0,1,1,0,1,1,1,1,0,0
3,630,1.0,1.0,1,1,0,1,1,1,1,0,0,0
3,631,1.0,1.0,1,0,1,1,1,1,0,0,0,1
3,632,0.0,0.0,0,1,1,1,1,0,0,0,1,1
3,633,1.0,1.0,1,1,1,1,0,0,0,1,1,1
3,634,0.0,0.0,1,1,1,0,0,0,1,1,1,0
3,635,0.0,0.0,1,1,0,0,0,1,1,1,0,1
3,636,1.0,1.0,1,0,0,0,1,1,1,0,1,1
3,637,1.0,1.0,0,0,0,1,1,1,0,1,1,0
3,638,0.0,0.0,0,0,1,1,1,0,1,1,0,1
3,639,1.0,1.0,0,1,1,1,0,1,1,0,1,0
3,640,0.0,0.0,1,1,1,0,1,1,0,1,0,0
3,641,0.0,0.0,1,1,0,1,1,0,1,0,0,1
3,642,0.0,0.0,1,0,1,1,0,1,0,0,1,1
3,643,1.0,1.0,0,1,1,0,1,0,0,1,1,0
3,644,0.0,0.0,1,1,0,1,0,0,1,1,0,1
3,645,1.0,1.0,1,0,1,0,0,1,1,0,1,0
3,646,0.0,0.0,0,1,0,0,1,1,0,1,0,0
3,647,0.0,0.0,1,0,0,1,1,0,1,0,0,0
3,648,1.0,1.0,0,0,1,1,0,1,0,0,0,1
3,649,1.0,1.0,0,1,1,0,1,0,0,0,1,0
3,650,1.0,1.0,1,1,0,1,0,0,0,1,0,1
3,651,1.0,1.0,1,0,1,0,0,0,1,0,1,0
3,652,0.0,0.0,0,1,0,0,0,1,0,1,0,0
3,653,1.0,1.0,1,0,0,0,1,0,1,0,0,1
3,654,0.0,0.0,0,0,0,1,0,1,0,0,1,1
3,655,0.0,0.0,0,0,1,0,1,0,0,1,1,1
3,656,1.0,1.0,0,1,0,1,0,0,1,1,1,1
3,657,1.0,1.0,1,0,1,0,0,1,1,1,1,0
3,658,1.0,1.0,0,1,0,0,1,1,1,1,0,1
3,659,0.0,0.0,1,0,0,1,1,1,1,0,1,0
3,660,0.0,0.0,0,0,1,1,1,1,0,1,0,0
3,661,0.0,0.0,0,1,1,1,1,0,1,0,0,1
3,662,0.0,0.0,1,1,1,1,0,1,0,0,1,1
3,663,1.0,1.0,1,1,1,0,1,0,0,1,1,1
3,664,1.0,1.0,1,1,0,1,0,0,1,1,1,0
3,665,,,1,0,1,0,0,1,1,1,0,0
3,666,,,0,1,0,0,1,1,1,0,0,0
3,667,,,1,0,0,1,1,1,0,0,0,0
3,668,,,0,0,1,1,1,0,0,0,0,1
3,669,,,0,1,1,1,0,0,0,0,1,1
