spatial id,temporal id,Target (normal),Normal target,occurrence t-5,occurrence t-4,occurrence t-3,occurrence t-2,occurrence t-1,occurrence t
3,583,1.0,1.0,0,1,1,0,0,1
3,584,1.0,1.0,1,1,0,0,1,1
3,585,1.0,1.0,1,0,0,1,1,1
3,586,0.0,0.0,0,0,1,1,1,1
3,587,0.0,0.0,0,1,1,1,1,1
3,588,1.0,1.0,1,1,1,1,1,1
3,589,1.0,1.0,1,1,1,1,1,1
3,590,0.0,0.0,1,1,1,1,1,1
3,591,0.0,0.0,1,1,1,1,1,1
3,592,1.0,1.0,1,1,1,1,1,1
3,593,0.0,0.0,1,1,1,1,1,1
3,594,1.0,1.0,1,1,1,1,1,0
3,595,1.0,1.0,1,1,1,1,0,0
3,596,0.0,0.0,1,1,1,0,0,1
3,597,1.0,1.0,1,1,0,0,1,1
3,598,1.0,1.0,1,0,0,1,1,0
3,599,0.0,0.0,0,0,1,1,0,0
3,600,0.0,0.0,0,1,1,0,0,1
3,601,1.0,1.0,1,1,0,0,1,0
3,602,1.0,1.0,1,0,0,1,0,1
3,603,1.0,1.0,0,0,1,0,1,1
3,604,0.0,0.0,0,1,0,1,1,0
3,605,0.0,0.0,1,0,1,1,0,1
3,606,1.0,1.0,0,1,1,0,1,1
3,607,1.0,1.0,1,1,0,1,1,0
3,608,0.0,0.0,1,0,1,1,0,0
3,609,0.0,0.0,0,1,1,0,0,1
3,610,0.0,0.0,1,1,0,0,1,1
3,611,1.0,1.0,1,0,0,1,1,1
3,612,0.0,0.0,0,0,1,1,1,0
3,613,1.0,1.0,0,1,1,1,0,0
3,614,1.0,1.0,1,1,1,0,0,1
3,615,0.0,0.0,1,1,0,0,1,1
3,616,1.0,1.0,1,0,0,1,1,0
3,617,1.0,1.0,0,0,1,1,0,0
3,618,1.0,1.0,0,1,1,0,0,0
3,619,1.0,1.0,1,1,0,0,0,1
3,620,0.0,0.0,1,0,0,0,1,0
3,621,0.0,0.0,0,0,0,1,0,1
3,622,0.0,0.0,0,0,1,0,1,1
3,623,1.0,1.0,0,1,0,1,1,0
3,624,1.0,1.0,1,0,1,1,0,1
3,625,1.0,1.0,0,1,1,0,1,1
3,626,0.0,0.0,1,1,0,1,1,1
3,627,1.0,1.0,1,0,1,1,1,1
3,628,1.0,1.0,0,1,1,1,1,0
3,629,0.0,0.0,1,1,1,1,0,0
3,630,1.0,1.0,1,1,1,0,0,0
3,631,0.0,0.0,1,1,0,0,0,1
3,632,0.0,0.0,1,0,0,0,1,1
3,633,1.0,1.0,0,0,0,1,1,1
3,634,1.0,1.0,0,0,1,1,1,0
3,635,0.0,0.0,0,1,1,1,0,1
3,636,1.0,1.0,1,1,1,0,1,1
3,637,0.0,0.0,1,1,0,1,1,0
3,638,0.0,0.0,1,0,1,1,0,1
3,639,0.0,0.0,0,1,1,0,1,0
3,640,1.0,1.0,1,1,0,1,0,0
3,641,0.0,0.0,1,0,1,0,0,1
3,642,1.0,1.0,0,1,0,0,1,1
3,643,0.0,0.0,1,0,0,1,1,0
3,644,0.0,0.0,0,0,1,1,0,1
3,645,1.0,1.0,0,1,1,0,1,0
3,646,1.0,1.0,1,1,0,1,0,0
3,647,1.0,1.0,1,0,1,0,0,0
3,648,1.0,1.0,0,1,0,0,0,1
3,649,0.0,0.0,1,0,0,0,1,0
3,650,1.0,1.0,0,0,0,1,0,1
3,651,0.0,0.0,0,0,1,0,1,0
3,652,0.0,0.0,0,1,0,1,0,0
3,653,1.0,1.0,1,0,1,0,0,1
3,654,1.0,1.0,0,1,0,0,1,1
3,655,1.0,1.0,1,0,0,1,1,1
3,656,0.0,0.0,0,0,1,1,1,1
3,657,0.0,0.0,0,1,1,1,1,0
3,658,0.0,0.0,1,1,1,1,0,1
3,659,0.0,0.0,1,1,1,0,1,0
3,660,1.0,1.0,1,1,0,1,0,0
3,661,1.0,1.0,1,0,1,0,0,1
3,662,,,0,1,0,0,1,1
3,663,,,1,0,0,1,1,1
3,664,,,0,0,1,1,1,0
3,665,,,0,1,1,1,0,0
3,666,,,1,1,1,0,0,0
3,667,,,1,1,0,0,0,0
3,668,,,1,0,0,0,0,1
3,669,,,0,0,0,0,1,1
